timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-02-24,0.10310000,0.13740000,0.10310000,0.11710000,42664169.00000000,1677283199999,5095676.22742000,23553,19387384.00000000,2323111.21885000,0
2023-02-25,0.11675000,0.11930000,0.10599000,0.11023000,16222020.00000000,1677369599999,1808428.25866000,8069,7026472.00000000,785050.06145000,0
2023-02-26,0.11076000,0.12048000,0.10968000,0.11266000,10907975.00000000,1677455999999,1232626.73252000,7764,4532536.00000000,513042.56613000,0
2023-02-27,0.11325000,0.11700000,0.10754000,0.10929000,9761362.00000000,1677542399999,1092097.67371000,5637,4522441.00000000,508694.34960000,0
2023-02-28,0.10923000,0.11000000,0.10272000,0.10384000,9891824.00000000,1677628799999,1048278.44369000,5394,3777895.00000000,400406.96266000,0
2023-03-01,0.10361000,0.11193000,0.10242000,0.10500000,5072714.00000000,1677715199999,541843.71536000,2585,1881910.00000000,201679.65228000,0
