timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2019-09-06,0.00000070,0.00000135,0.00000070,0.00000081,1690535014.00000000,1567814399999,1720.35334135,40869,834187985.00000000,856.58528524,0
2019-09-07,0.00000081,0.00000118,0.00000079,0.00000104,1487464645.00000000,1567900799999,1528.49458228,26752,809840966.00000000,835.36438623,0
2019-09-08,0.00000104,0.00000110,0.00000092,0.00000094,398174893.00000000,1567987199999,396.15336074,10373,172585001.00000000,172.90400908,0
2019-09-09,0.00000093,0.00000095,0.00000080,0.00000082,424034601.00000000,1568073599999,363.16792149,8042,168630675.00000000,145.06670152,0
2019-09-10,0.00000082,0.00000084,0.00000076,0.00000078,191771250.00000000,1568159999999,153.11723337,5256,77277965.00000000,61.89335283,0
2019-09-11,0.00000078,0.00000079,0.00000064,0.00000065,229802998.00000000,1568246399999,162.25763869,6179,95748814.00000000,68.14451454,0
2019-09-12,0.00000065,0.00000066,0.00000055,0.00000056,310601986.00000000,1568332799999,189.27415349,5017,129814177.00000000,79.47634100,0
2019-09-13,0.00000056,0.00000064,0.00000055,0.00000059,182970818.00000000,1568419199999,110.22498104,3937,90467163.00000000,54.53351776,0
2019-09-14,0.00000060,0.00000062,0.00000056,0.00000060,94622148.00000000,1568505599999,55.23095673,2231,46054481.00000000,27.05642663,0
2019-09-15,0.00000060,0.00000071,0.00000059,0.00000070,300619864.00000000,1568591999999,200.30230131,7380,165764721.00000000,110.49617937,0
2019-09-16,0.00000070,0.00000072,0.00000064,0.00000067,248156436.00000000,1568678399999,167.65029240,5471,135623477.00000000,92.27540503,0
2019-09-17,0.00000067,0.00000077,0.00000060,0.00000068,470865416.00000000,1568764799999,327.83260610,10013,202831924.00000000,142.31117562,0
2019-09-18,0.00000068,0.00000071,0.00000066,0.00000067,99309126.00000000,1568851199999,68.25527548,3640,41718538.00000000,28.86965590,0
2019-09-19,0.00000067,0.00000068,0.00000063,0.00000063,59924312.00000000,1568937599999,39.19494527,2482,24698628.00000000,16.28902658,0
2019-09-20,0.00000064,0.00000064,0.00000059,0.00000061,141489462.00000000,1569023999999,87.28779933,3455,69717979.00000000,43.15619627,0
2019-09-21,0.00000061,0.00000065,0.00000061,0.00000061,54376668.00000000,1569110399999,34.09583000,1485,19150229.00000000,12.10687443,0
2019-09-22,0.00000062,0.00000063,0.00000056,0.00000057,100527883.00000000,1569196799999,58.65354234,2293,31733559.00000000,18.61913288,0
2019-09-23,0.00000056,0.00000059,0.00000055,0.00000056,186953722.00000000,1569283199999,107.42679080,2591,115448799.00000000,66.93029355,0
2019-09-24,0.00000056,0.00000058,0.00000049,0.00000051,142505689.00000000,1569369599999,76.31545284,3757,62304007.00000000,33.52583127,0
2019-09-25,0.00000051,0.00000053,0.00000048,0.00000052,58804083.00000000,1569455999999,29.56863084,1841,25790908.00000000,13.06635256,0
2019-09-26,0.00000052,0.00000055,0.00000049,0.00000051,243352996.00000000,1569542399999,125.55551527,3697,158467015.00000000,82.60589799,0
2019-09-27,0.00000050,0.00000054,0.00000049,0.00000050,120328705.00000000,1569628799999,62.33146048,1592,82492923.00000000,43.12476912,0
2019-09-28,0.00000050,0.00000054,0.00000049,0.00000052,121432514.00000000,1569715199999,63.11451162,1714,83419746.00000000,43.48401197,0
2019-09-29,0.00000051,0.00000054,0.00000050,0.00000051,41370636.00000000,1569801599999,21.52352973,1138,18754834.00000000,9.85499374,0
2019-09-30,0.00000051,0.00000053,0.00000050,0.00000051,33718056.00000000,1569887999999,17.34860113,834,11882570.00000000,6.13773438,0
2019-10-01,0.00000051,0.00000057,0.00000051,0.00000055,137987665.00000000,1569974399999,74.32983072,3039,97231055.00000000,52.36492838,0
2019-10-02,0.00000055,0.00000058,0.00000051,0.00000053,542263208.00000000,1570060799999,301.34503446,4585,440070313.00000000,245.72272468,0
2019-10-03,0.00000053,0.00000056,0.00000052,0.00000053,89864674.00000000,1570147199999,48.36369486,1862,34618745.00000000,18.76393714,0
2019-10-04,0.00000053,0.00000056,0.00000051,0.00000053,257548811.00000000,1570233599999,140.98485620,2545,180138204.00000000,99.30114680,0
2019-10-05,0.00000053,0.00000057,0.00000052,0.00000054,142422607.00000000,1570319999999,77.65964168,1841,87143191.00000000,47.85522879,0
2019-10-06,0.00000054,0.00000056,0.00000054,0.00000055,48018069.00000000,1570406399999,26.39498859,835,20218927.00000000,11.15695359,0
2019-10-07,0.00000055,0.00000061,0.00000054,0.00000060,109042012.00000000,1570492799999,63.60331800,2922,55039818.00000000,32.44363786,0
2019-10-08,0.00000060,0.00000062,0.00000056,0.00000062,101794590.00000000,1570579199999,60.04136346,2502,49356497.00000000,29.39308537,0
2019-10-09,0.00000062,0.00000064,0.00000056,0.00000059,87381294.00000000,1570665599999,52.23479604,2730,36193236.00000000,21.92657603,0
2019-10-10,0.00000058,0.00000062,0.00000056,0.00000057,120338288.00000000,1570751999999,70.90679641,2385,80843041.00000000,48.13285622,0
2019-10-11,0.00000057,0.00000060,0.00000056,0.00000060,34057443.00000000,1570838399999,19.78547425,877,17850413.00000000,10.43812696,0
2019-10-12,0.00000059,0.00000061,0.00000059,0.00000060,16231107.00000000,1570924799999,9.73754486,722,7407525.00000000,4.47021705,0
2019-10-13,0.00000060,0.00000061,0.00000058,0.00000059,25562333.00000000,1571011199999,15.17553380,711,12611275.00000000,7.54257249,0
2019-10-14,0.00000060,0.00000064,0.00000059,0.00000062,36168290.00000000,1571097599999,22.39363344,1509,20156471.00000000,12.54884603,0
2019-10-15,0.00000063,0.00000070,0.00000062,0.00000068,88269743.00000000,1571183999999,59.12620885,3018,47504325.00000000,31.91273990,0
2019-10-16,0.00000068,0.00000086,0.00000067,0.00000082,197732475.00000000,1571270399999,152.52565776,6980,106850057.00000000,82.65762631,0
2019-10-17,0.00000082,0.00000085,0.00000075,0.00000082,162904935.00000000,1571356799999,130.16338634,5763,70183250.00000000,56.52156387,0
2019-10-18,0.00000082,0.00000115,0.00000082,0.00000107,808228921.00000000,1571443199999,819.13290697,23737,450081835.00000000,455.44802388,0
2019-10-19,0.00000107,0.00000120,0.00000095,0.00000096,763984522.00000000,1571529599999,833.25358817,19852,416937009.00000000,459.15410306,0
2019-10-20,0.00000096,0.00000128,0.00000094,0.00000120,723437810.00000000,1571615999999,827.70382290,21002,408503603.00000000,465.56697488,0
2019-10-21,0.00000120,0.00000130,0.00000111,0.00000115,501832582.00000000,1571702399999,598.73232709,14747,244946017.00000000,292.37768777,0
2019-10-22,0.00000115,0.00000123,0.00000115,0.00000117,243226688.00000000,1571788799999,290.30153750,8838,140148815.00000000,168.11408034,0
2019-10-23,0.00000117,0.00000118,0.00000107,0.00000113,182620793.00000000,1571875199999,205.97360982,6025,78749887.00000000,89.14660909,0
2019-10-24,0.00000113,0.00000115,0.00000108,0.00000111,94650052.00000000,1571961599999,105.01423414,5604,44483656.00000000,49.61703191,0
2019-10-25,0.00000111,0.00000138,0.00000104,0.00000124,810939295.00000000,1572047999999,989.11759738,25186,423686893.00000000,518.50548458,0
2019-10-26,0.00000124,0.00000128,0.00000108,0.00000114,384423096.00000000,1572134399999,450.56114195,16548,171742224.00000000,202.71443197,0
2019-10-27,0.00000114,0.00000120,0.00000104,0.00000107,265042777.00000000,1572220799999,296.77261570,7466,150730155.00000000,170.56013730,0
2019-10-28,0.00000107,0.00000109,0.00000100,0.00000104,213672760.00000000,1572307199999,222.66029507,7011,112884066.00000000,118.38013263,0
2019-10-29,0.00000103,0.00000118,0.00000102,0.00000118,340487150.00000000,1572393599999,377.82085129,13052,227697621.00000000,253.33349678,0
2019-10-30,0.00000118,0.00000123,0.00000114,0.00000117,265210595.00000000,1572479999999,316.13119226,7894,177325118.00000000,212.09031967,0
